Branch_ID,Region,Date,Cash_Deposits,Cash_Withdrawals,Opening_Balance,Closing_Balance,Cash_Shortage_Flag
B43,North,2028-11-05,264183.0,120308.0,329851.0,473726,0
B45,East,2028-11-06,69023.0,348533.0,582873.0,303363,0
B31,East,2028-11-07,488565.0,281235.0,259622.0,466952,0
B23,North,2028-11-08,176796.0,147800.0,516359.0,545355,0
B42,East,2028-11-09,393677.0,440706.0,605737.0,558708,0
B10,West,2028-11-10,395430.0,421691.0,,422848,0
B32,West,2028-11-11,354123.0,278269.0,486172.0,562026,0
B43,South,2028-11-12,334981.0,64502.0,763616.0,1034095,0
B30,South,2028-11-13,458213.0,75757.0,489445.0,871901,0
B39,North,2028-11-14,417119.0,343255.0,500159.0,574023,0
B31,South,2028-11-15,226111.0,138273.0,761133.0,848971,0
B18,West,2028-11-16,70923.0,98645.0,375231.0,347509,0
B36,North,2028-11-17,321020.0,412362.0,505858.0,414516,0
B2,North,2028-11-18,373117.0,361199.0,280722.0,292640,0
B14,South,2028-11-19,446103.0,159815.0,487374.0,773662,0
B13,West,2028-11-20,244795.0,442214.0,249262.0,51843,1
B29,North,2028-11-21,354566.0,199978.0,241722.0,396310,0
B12,West,2028-11-22,283462.0,403170.0,440740.0,321032,0
B39,West,2028-11-23,101413.0,372336.0,300808.0,29885,1
B2,West,2028-11-24,414628.0,221549.0,455416.0,648495,0
B32,South,2028-11-25,446057.0,207973.0,462128.0,700212,0
B13,East,2028-11-26,305719.0,262343.0,598455.0,641831,0
B46,East,2028-11-27,78756.0,92021.0,513030.0,499765,0
B27,North,2028-11-28,383720.0,69092.0,620411.0,935039,0
B49,West,2028-11-29,168248.0,434458.0,304697.0,38487,1
B41,South,2028-11-30,322448.0,408987.0,688075.0,601536,0
B17,West,2028-12-01,80341.0,172903.0,431572.0,339010,0
B40,West,2028-12-02,447974.0,352865.0,349177.0,444286,0
B31,South,2028-12-03,460226.0,330655.0,360811.0,490382,0
B34,East,2028-12-04,177039.0,112782.0,706957.0,771214,0
B24,West,2028-12-05,241830.0,399147.0,363041.0,205724,0
B45,West,2028-12-06,212730.0,357712.0,738785.0,593803,0
B35,East,2028-12-07,230074.0,436448.0,595032.0,388658,0
B48,South,2028-12-08,284390.0,404206.0,457471.0,337655,0
B6,North,2028-12-09,182447.0,406445.0,292019.0,68021,1
B19,East,2028-12-10,,353651.0,309017.0,104851,0
B30,North,2028-12-11,334236.0,164277.0,418220.0,588179,0
B7,North,2028-12-12,181562.0,,305153.0,316716,0
B10,East,2028-12-13,53729.0,247580.0,758114.0,564263,0
B41,West,2028-12-14,187046.0,284744.0,774388.0,676690,0
B32,North,2028-12-15,168222.0,140128.0,558349.0,586443,0
B34,North,2028-12-16,397360.0,312827.0,212809.0,297342,0
B28,South,2028-12-17,133860.0,63664.0,788738.0,858934,0
B15,West,2028-12-18,308360.0,142364.0,500572.0,666568,0
B30,North,2028-12-19,409014.0,291084.0,311126.0,429056,0
B37,South,2028-12-20,,204244.0,552465.0,419619,0
B29,West,2028-12-21,346794.0,104340.0,768786.0,1011240,0
B22,East,2028-12-22,464508.0,127236.0,765273.0,1102545,0
B4,East,2028-12-23,153889.0,51017.0,590659.0,693531,0
B20,South,2028-12-24,315303.0,338757.0,217718.0,194264,0
B32,East,2028-12-25,410306.0,301879.0,478849.0,587276,0
B36,North,2028-12-26,275959.0,70348.0,549762.0,755373,0
B50,West,2028-12-27,152834.0,449664.0,262598.0,-34232,1
B4,North,2028-12-28,460281.0,311635.0,474383.0,623029,0
B27,North,2028-12-29,71638.0,249720.0,770953.0,592871,0
B17,East,2028-12-30,313217.0,161070.0,346075.0,498222,0
B12,North,2028-12-31,489727.0,267629.0,353060.0,575158,0
B22,East,2029-01-01,265379.0,360903.0,649110.0,553586,0
B17,West,2029-01-02,282069.0,434184.0,715340.0,563225,0
B10,West,2029-01-03,79320.0,302512.0,421516.0,198324,0
B1,North,2029-01-04,84924.0,75010.0,555247.0,565161,0
B22,South,2029-01-05,262792.0,75851.0,266446.0,453387,0
B26,East,2029-01-06,483950.0,,753360.0,1074549,0
B18,East,2029-01-07,380260.0,294640.0,233717.0,319337,0
B50,North,2029-01-08,221097.0,,418417.0,210218,0
B14,East,2029-01-09,52159.0,202008.0,357723.0,207874,0
B47,East,2029-01-10,98940.0,118858.0,579346.0,559428,0
B29,South,2029-01-11,129436.0,107005.0,584533.0,606964,0
B12,South,2029-01-12,64678.0,77493.0,309525.0,296710,0
B36,North,2029-01-13,242147.0,240867.0,656566.0,657846,0
B35,South,2029-01-14,490420.0,207462.0,413092.0,696050,0
B12,North,2029-01-15,455237.0,50292.0,204646.0,609591,0
B7,West,2029-01-16,187844.0,394521.0,501857.0,295180,0
B29,North,2029-01-17,117163.0,199437.0,530080.0,447806,0
B11,West,2029-01-18,291040.0,141735.0,375403.0,524708,0
B33,North,2029-01-19,254827.0,,484329.0,676244,0
B6,East,2029-01-20,204536.0,120771.0,546407.0,630172,0
B47,South,2029-01-21,101137.0,227644.0,776395.0,649888,0
B15,West,2029-01-22,473448.0,147293.0,659770.0,985925,0
B32,North,2029-01-23,,139083.0,795017.0,1029575,0
B11,South,2029-01-24,150485.0,153655.0,477845.0,474675,0
B23,North,2029-01-25,290970.0,137459.0,400144.0,553655,0
B26,South,2029-01-26,494664.0,438750.0,695339.0,751253,0
B34,South,2029-01-27,155468.0,263077.0,299280.0,191671,0
B46,North,2029-01-28,50901.0,272682.0,238665.0,16884,1
B34,West,2029-01-29,137980.0,269171.0,478101.0,346910,0
B29,West,2029-01-30,419738.0,413839.0,313828.0,319727,0
B4,East,2029-01-31,315025.0,,290815.0,398282,0
B17,South,2029-02-01,342007.0,336412.0,394894.0,400489,0
B35,East,2029-02-02,,147338.0,364714.0,509810,0
B13,East,2029-02-03,448838.0,328480.0,232356.0,352714,0
B41,North,2029-02-04,444594.0,305785.0,465953.0,604762,0
B39,North,2029-02-05,252258.0,127132.0,471609.0,596735,0
B15,North,2029-02-06,357345.0,335103.0,535988.0,558230,0
B29,South,2029-02-07,301839.0,184378.0,396322.0,513783,0
B29,North,2029-02-08,371395.0,217254.0,739538.0,893679,0
B11,North,2029-02-09,122572.0,114123.0,246023.0,254472,0
B32,South,2029-02-10,89255.0,267967.0,377696.0,198984,0
B2,South,2029-02-11,113212.0,61498.0,740715.0,792429,0
B47,West,2029-02-12,362354.0,110198.0,626492.0,878648,0
B14,North,2029-02-13,437773.0,67197.0,410084.0,780660,0
B20,North,2029-02-14,72499.0,191791.0,334511.0,215219,0
B22,North,2029-02-15,152552.0,148775.0,679064.0,682841,0
B11,West,2029-02-16,494844.0,327176.0,278672.0,446340,0
B27,North,2029-02-17,111360.0,361768.0,672919.0,422511,0
B3,West,2029-02-18,447819.0,380321.0,217300.0,284798,0
B17,East,2029-02-19,439610.0,344108.0,522433.0,617935,0
B44,West,2029-02-20,397617.0,201100.0,610398.0,806915,0
B28,East,2029-02-21,193704.0,151030.0,663723.0,706397,0
B29,North,2029-02-22,211679.0,356790.0,644128.0,499017,0
B21,East,2029-02-23,141873.0,383331.0,219659.0,-21799,1
B47,West,2029-02-24,115756.0,441752.0,445259.0,119263,0
B16,South,2029-02-25,490210.0,157399.0,626802.0,959613,0
B37,East,2029-02-26,244454.0,96747.0,210360.0,358067,0
B20,East,2029-02-27,368488.0,85712.0,703447.0,986223,0
B6,North,2029-02-28,496991.0,439489.0,248791.0,306293,0
B19,West,2029-03-01,450565.0,373964.0,,672882,0
B5,East,2029-03-02,383298.0,165342.0,708810.0,926766,0
B3,East,2029-03-03,77464.0,131228.0,474444.0,420680,0
B1,East,2029-03-04,485840.0,376497.0,757658.0,867001,0
B38,East,2029-03-05,171897.0,132091.0,227209.0,267015,0
B15,South,2029-03-06,349488.0,388058.0,701503.0,662933,0
B34,West,2029-03-07,133791.0,221902.0,483071.0,394960,0
B35,North,2029-03-08,205371.0,408862.0,758867.0,555376,0
B49,North,2029-03-09,229047.0,286222.0,703623.0,646448,0
B25,South,2029-03-10,182534.0,254560.0,586060.0,514034,0
B24,West,2029-03-11,432353.0,51539.0,448342.0,829156,0
B12,East,2029-03-12,131441.0,217833.0,618318.0,531926,0
B18,South,2029-03-13,402600.0,,257803.0,312040,0
B15,West,2029-03-14,393932.0,447908.0,632959.0,578983,0
B44,East,2029-03-15,287612.0,315478.0,333624.0,305758,0
B16,South,2029-03-16,483797.0,310047.0,780915.0,954665,0
B27,West,2029-03-17,281444.0,448845.0,541954.0,374553,0
B8,North,2029-03-18,326319.0,98008.0,245380.0,473691,0
B46,North,2029-03-19,187263.0,401462.0,360322.0,146123,0
B25,West,2029-03-20,395578.0,181932.0,702610.0,916256,0
B17,North,2029-03-21,134518.0,107300.0,582465.0,609683,0
B29,West,2029-03-22,,431407.0,719339.0,549162,0
B8,East,2029-03-23,378681.0,322986.0,472667.0,528362,0
B15,West,2029-03-24,427865.0,231285.0,507674.0,704254,0
B27,East,2029-03-25,97645.0,344516.0,738057.0,491186,0
B46,South,2029-03-26,289608.0,416460.0,312035.0,185183,0
B50,West,2029-03-27,73283.0,138971.0,375717.0,310029,0
B7,South,2029-03-28,399115.0,78744.0,655358.0,975729,0
B3,North,2029-03-29,404903.0,418226.0,,528603,0
B29,East,2029-03-30,240195.0,359586.0,540526.0,421135,0
B44,West,2029-03-31,152780.0,431214.0,368157.0,89723,1
B24,South,2029-04-01,473240.0,125990.0,644573.0,991823,0
B3,East,2029-04-02,492846.0,423814.0,344542.0,413574,0
B20,East,2029-04-03,342878.0,409061.0,569561.0,503378,0
B46,North,2029-04-04,50515.0,274975.0,410154.0,185694,0
B15,North,2029-04-05,422926.0,43650.0,413396.0,792672,0
B25,East,2029-04-06,378871.0,85117.0,381844.0,675598,0
B30,East,2029-04-07,,,722797.0,608281,0
B14,West,2029-04-08,421308.0,305334.0,551444.0,667418,0
B7,East,2029-04-09,358360.0,88113.0,468774.0,739021,0
B17,West,2029-04-10,383977.0,179861.0,561013.0,765129,0
B44,East,2029-04-11,108755.0,72125.0,345931.0,382561,0
B20,North,2029-04-12,77856.0,269767.0,614399.0,422488,0
B36,West,2029-04-13,123870.0,432144.0,428495.0,120221,0
B9,South,2029-04-14,467378.0,206490.0,454809.0,715697,0
B38,North,2029-04-15,187080.0,414048.0,215021.0,-11947,1
B48,West,2029-04-16,320131.0,218157.0,648781.0,750755,0
B22,West,2029-04-17,146502.0,58768.0,641259.0,728993,0
B2,South,2029-04-18,446548.0,221033.0,264361.0,489876,0
B24,West,2029-04-19,116323.0,383243.0,298841.0,31921,1
B8,East,2029-04-20,482206.0,293807.0,446300.0,634699,0
B11,South,2029-04-21,322017.0,198957.0,360786.0,483846,0
B13,North,2029-04-22,263614.0,127421.0,741486.0,877679,0
B17,North,2029-04-23,217516.0,232154.0,529095.0,514457,0
B8,East,2029-04-24,478556.0,309039.0,636841.0,806358,0
B21,North,2029-04-25,155219.0,221383.0,,392302,0
B18,West,2029-04-26,55033.0,260566.0,679198.0,473665,0
B30,West,2029-04-27,385468.0,238139.0,743028.0,890357,0
B18,East,2029-04-28,327833.0,111017.0,465954.0,682770,0
B46,North,2029-04-29,159756.0,326076.0,458308.0,291988,0
B47,North,2029-04-30,,61360.0,299855.0,550705,0
B31,East,2029-05-01,,356991.0,321701.0,128869,0
B38,South,2029-05-02,226318.0,130365.0,692281.0,788234,0
B32,North,2029-05-03,57533.0,125468.0,540191.0,472256,0
B11,South,2029-05-04,251224.0,297137.0,310771.0,264858,0
B45,North,2029-05-05,292653.0,341075.0,206163.0,157741,0
B25,North,2029-05-06,427972.0,95823.0,216065.0,548214,0
B33,North,2029-05-07,371802.0,340176.0,584467.0,616093,0
B38,North,2029-05-08,,286991.0,545600.0,609251,0
B41,West,2029-05-09,159028.0,,697721.0,604251,0
B8,South,2029-05-10,323916.0,58807.0,448924.0,714033,0
B11,South,2029-05-11,401529.0,444983.0,744517.0,701063,0
B22,North,2029-05-12,492252.0,179143.0,514731.0,827840,0
B24,North,2029-05-13,300231.0,93413.0,511857.0,718675,0
B41,South,2029-05-14,62940.0,197221.0,745389.0,611108,0
B17,West,2029-05-15,430171.0,55540.0,764679.0,1139310,0
B12,East,2029-05-16,66932.0,272284.0,406935.0,201583,0
B46,East,2029-05-17,276377.0,110248.0,272723.0,438852,0
B32,South,2029-05-18,74648.0,292515.0,426293.0,208426,0
B15,North,2029-05-19,82966.0,262809.0,390477.0,210634,0
B16,North,2029-05-20,470993.0,150494.0,366020.0,686519,0
B22,West,2029-05-21,305733.0,289643.0,500065.0,516155,0
B28,East,2029-05-22,213639.0,125435.0,665787.0,753991,0
B20,West,2029-05-23,296331.0,59787.0,670223.0,906767,0
B33,East,2029-05-24,460390.0,323126.0,711174.0,848438,0
B10,South,2029-05-25,92598.0,290768.0,614287.0,416117,0
B40,East,2029-05-26,240271.0,62606.0,379354.0,557019,0
B32,West,2029-05-27,457014.0,298632.0,520589.0,678971,0
B50,West,2029-05-28,460774.0,443366.0,,561760,0
B33,West,2029-05-29,373228.0,288495.0,648032.0,732765,0
B2,South,2029-05-30,225309.0,273867.0,568427.0,519869,0
B33,East,2029-05-31,246569.0,152223.0,285779.0,380125,0
B33,East,2029-06-01,181250.0,86936.0,203060.0,297374,0
B41,West,2029-06-02,298004.0,133286.0,,640593,0
B13,East,2029-06-03,67118.0,441809.0,539974.0,165283,0
B30,North,2029-06-04,72616.0,77381.0,745007.0,740242,0
B33,North,2029-06-05,181870.0,423609.0,773404.0,531665,0
B13,North,2029-06-06,319745.0,330218.0,714583.0,704110,0
B26,East,2029-06-07,337507.0,84194.0,750613.0,1003926,0
B22,South,2029-06-08,52795.0,220449.0,214551.0,46897,1
B39,South,2029-06-09,147462.0,328997.0,555431.0,373896,0
B2,South,2029-06-10,488480.0,375863.0,486422.0,599039,0
B38,South,2029-06-11,415036.0,191733.0,684405.0,907708,0
B39,North,2029-06-12,384977.0,221565.0,215141.0,378553,0
B26,North,2029-06-13,315228.0,158724.0,530057.0,686561,0
B46,West,2029-06-14,408009.0,277777.0,489596.0,619828,0
B50,East,2029-06-15,312875.0,,615941.0,721249,0
B15,East,2029-06-16,182201.0,53703.0,774679.0,903177,0
B34,South,2029-06-17,209094.0,419635.0,313535.0,102994,0
B42,North,2029-06-18,313749.0,98453.0,342770.0,558066,0
B44,South,2029-06-19,127506.0,128478.0,439947.0,438975,0
B49,West,2029-06-20,290313.0,335305.0,464509.0,419517,0
B40,East,2029-06-21,94130.0,227063.0,767660.0,634727,0
B11,East,2029-06-22,472481.0,416440.0,768422.0,824463,0
B3,South,2029-06-23,213402.0,278411.0,795446.0,730437,0
B6,West,2029-06-24,380613.0,442932.0,333021.0,270702,0
B9,East,2029-06-25,196259.0,335493.0,773684.0,634450,0
B6,West,2029-06-26,469007.0,87098.0,570480.0,952389,0
B9,West,2029-06-27,402580.0,410579.0,231912.0,223913,0
B39,South,2029-06-28,251682.0,433348.0,256947.0,75281,1
B31,North,2029-06-29,424485.0,91990.0,713676.0,1046171,0
B32,South,2029-06-30,273034.0,371065.0,690913.0,592882,0
B41,North,2029-07-01,483083.0,207610.0,244387.0,519860,0
B50,West,2029-07-02,444109.0,140572.0,478652.0,782189,0
B12,North,2029-07-03,149694.0,276981.0,507736.0,380449,0
B8,West,2029-07-04,69773.0,309357.0,201919.0,-37665,1
B8,East,2029-07-05,316383.0,164693.0,340689.0,492379,0
B50,East,2029-07-06,333007.0,215295.0,,786196,0
B28,East,2029-07-07,363559.0,393799.0,233298.0,203058,0
B20,South,2029-07-08,118968.0,301498.0,437225.0,254695,0
B47,South,2029-07-09,110430.0,370515.0,433725.0,173640,0
B7,West,2029-07-10,300072.0,108274.0,476600.0,668398,0
B11,East,2029-07-11,,409997.0,309599.0,-48883,1
B20,South,2029-07-12,,306278.0,283721.0,124649,0
B16,East,2029-07-13,295282.0,393572.0,549525.0,451235,0
B4,South,2029-07-14,285702.0,79601.0,471372.0,677473,0
B6,North,2029-07-15,457821.0,376033.0,736208.0,817996,0
B22,North,2029-07-16,368384.0,317834.0,731720.0,782270,0
B26,East,2029-07-17,55586.0,304053.0,656791.0,408324,0
B3,West,2029-07-18,432563.0,393383.0,592653.0,631833,0
B41,South,2029-07-19,434518.0,382176.0,533869.0,586211,0
B42,South,2029-07-20,295277.0,52062.0,361298.0,604513,0
B14,North,2029-07-21,81186.0,377530.0,404222.0,107878,0
B11,North,2029-07-22,76928.0,264309.0,521243.0,333862,0
B18,West,2029-07-23,279336.0,205803.0,312557.0,386090,0
B12,West,2029-07-24,264159.0,176225.0,742301.0,830235,0
B23,West,2029-07-25,435134.0,181553.0,745734.0,999315,0
B12,East,2029-07-26,399173.0,139270.0,,956312,0
B13,North,2029-07-27,70711.0,,462701.0,164843,0
B25,East,2029-07-28,104962.0,234672.0,330878.0,201168,0
B45,North,2029-07-29,70039.0,124981.0,748866.0,693924,0
B19,North,2029-07-30,86561.0,144470.0,,741158,0
B46,South,2029-07-31,256555.0,199277.0,796822.0,854100,0
B36,North,2029-08-01,269730.0,128887.0,656610.0,797453,0
B45,North,2029-08-02,51577.0,383686.0,397118.0,65009,1
B8,East,2029-08-03,157792.0,,789643.0,596179,0
B29,North,2029-08-04,471566.0,182012.0,737262.0,1026816,0
B32,East,2029-08-05,297980.0,361154.0,397745.0,334571,0
B44,West,2029-08-06,288540.0,247866.0,451366.0,492040,0
B18,North,2029-08-07,477014.0,326629.0,588938.0,739323,0
B6,North,2029-08-08,278506.0,129299.0,,835856,0
B18,East,2029-08-09,262489.0,407728.0,274442.0,129203,0
B19,West,2029-08-10,60785.0,434283.0,779886.0,406388,0
B22,South,2029-08-11,122227.0,322751.0,333726.0,133202,0
B37,West,2029-08-12,430824.0,280491.0,758046.0,908379,0
B32,East,2029-08-13,374101.0,101597.0,327309.0,599813,0
B41,West,2029-08-14,115431.0,297808.0,713644.0,531267,0
B3,East,2029-08-15,460513.0,376698.0,384681.0,468496,0
B28,East,2029-08-16,384038.0,283554.0,754840.0,855324,0
B10,South,2029-08-17,297941.0,317331.0,603552.0,584162,0
B35,North,2029-08-18,244844.0,273983.0,509181.0,480042,0
B29,East,2029-08-19,200653.0,306129.0,347278.0,241802,0
B15,East,2029-08-20,367336.0,214124.0,759119.0,912331,0
B33,South,2029-08-21,313606.0,190635.0,243563.0,366534,0
B7,East,2029-08-22,440992.0,218394.0,218361.0,440959,0
B12,North,2029-08-23,245245.0,232317.0,,287397,0
B49,South,2029-08-24,458727.0,353658.0,720581.0,825650,0
B30,North,2029-08-25,388250.0,320752.0,710571.0,778069,0
B21,North,2029-08-26,360809.0,373471.0,750104.0,737442,0
B31,South,2029-08-27,225486.0,228297.0,434295.0,431484,0
B24,East,2029-08-28,393154.0,292773.0,226819.0,327200,0
B20,North,2029-08-29,122573.0,319365.0,584474.0,387682,0
B37,North,2029-08-30,274737.0,350650.0,208798.0,132885,0
B4,North,2029-08-31,419947.0,323112.0,625963.0,722798,0
B28,North,2029-09-01,169682.0,429821.0,453800.0,193661,0
B44,South,2029-09-02,63386.0,253678.0,733703.0,543411,0
B20,South,2029-09-03,436213.0,220580.0,608224.0,823857,0
B24,West,2029-09-04,104460.0,301776.0,742740.0,545424,0
B50,West,2029-09-05,449437.0,212903.0,657291.0,893825,0
B49,North,2029-09-06,466690.0,,601336.0,848614,0
B32,East,2029-09-07,165375.0,142951.0,218170.0,240594,0
B41,North,2029-09-08,424804.0,410450.0,216259.0,230613,0
B36,East,2029-09-09,202117.0,345745.0,484243.0,340615,0
B34,North,2029-09-10,403463.0,247028.0,340721.0,497156,0
B36,West,2029-09-11,166582.0,112178.0,329394.0,383798,0
B2,West,2029-09-12,448138.0,256383.0,521402.0,713157,0
B15,East,2029-09-13,293015.0,199826.0,372109.0,465298,0
B34,North,2029-09-14,203778.0,109893.0,473949.0,567834,0
B36,East,2029-09-15,354915.0,388943.0,709212.0,675184,0
B6,West,2029-09-16,102335.0,350511.0,454599.0,206423,0
B39,North,2029-09-17,279087.0,315345.0,243147.0,206889,0
B42,North,2029-09-18,102949.0,435955.0,,-58726,1
B12,East,2029-09-19,145558.0,315375.0,377125.0,207308,0
B3,South,2029-09-20,458456.0,296682.0,568921.0,730695,0
B45,East,2029-09-21,414416.0,278886.0,684609.0,820139,0
B18,West,2029-09-22,314860.0,181707.0,590503.0,723656,0
B40,West,2029-09-23,197646.0,49964.0,276215.0,423897,0
B21,West,2029-09-24,292887.0,266118.0,557509.0,584278,0
B15,West,2029-09-25,487282.0,,473129.0,706542,0
B33,West,2029-09-26,242898.0,255862.0,474535.0,461571,0
B35,South,2029-09-27,201285.0,248000.0,729149.0,682434,0
B26,North,2029-09-28,121916.0,52336.0,461968.0,531548,0
B8,East,2029-09-29,247223.0,379619.0,,364112,0
B36,East,2029-09-30,309590.0,122212.0,,731921,0
B48,West,2029-10-01,298090.0,377523.0,690251.0,610818,0
B30,East,2029-10-02,100906.0,85591.0,714060.0,729375,0
B23,West,2029-10-03,312607.0,363894.0,424402.0,373115,0
B42,South,2029-10-04,475189.0,392792.0,767211.0,849608,0
B44,South,2029-10-05,124694.0,398278.0,386968.0,113384,0
B14,North,2029-10-06,463867.0,138537.0,701854.0,1027184,0
B14,South,2029-10-07,380838.0,,547962.0,563984,0
B2,South,2029-10-08,332152.0,329372.0,533304.0,536084,0
B37,North,2029-10-09,120474.0,54429.0,328165.0,394210,0
B5,East,2029-10-10,88185.0,124294.0,430314.0,394205,0
B38,West,2029-10-11,400068.0,417721.0,601392.0,583739,0
B45,West,2029-10-12,312048.0,,495673.0,583634,0
B41,East,2029-10-13,306574.0,,649622.0,565978,0
B47,North,2029-10-14,252211.0,371080.0,725957.0,607088,0
B14,East,2029-10-15,347124.0,251979.0,507003.0,602148,0
B39,South,2029-10-16,72504.0,359522.0,780074.0,493056,0
B25,North,2029-10-17,104970.0,77310.0,744611.0,772271,0
B20,North,2029-10-18,328910.0,141827.0,430502.0,617585,0
B2,North,2029-10-19,166944.0,239899.0,730309.0,657354,0
B39,West,2029-10-20,406066.0,247500.0,720766.0,879332,0
B6,East,2029-10-21,454911.0,139862.0,501951.0,817000,0
B17,North,2029-10-22,461012.0,341033.0,590449.0,710428,0
B25,North,2029-10-23,223615.0,353572.0,512499.0,382542,0
B28,North,2029-10-24,457775.0,,695655.0,740784,0
B2,East,2029-10-25,214211.0,90255.0,470855.0,594811,0
B35,West,2029-10-26,170494.0,407968.0,656295.0,418821,0
B37,South,2029-10-27,,262603.0,207904.0,230242,0
B5,West,2029-10-28,58802.0,307553.0,788321.0,539570,0
B1,North,2029-10-29,221277.0,82438.0,320035.0,458874,0
B40,West,2029-10-30,346303.0,281482.0,386168.0,450989,0
B12,West,2029-10-31,61516.0,281310.0,421666.0,201872,0
B36,South,2029-11-01,362636.0,301084.0,465237.0,526789,0
B45,East,2029-11-02,341230.0,310013.0,487062.0,518279,0
B23,East,2029-11-03,163758.0,227934.0,393708.0,329532,0
B47,West,2029-11-04,,328102.0,340466.0,92844,1
B31,West,2029-11-05,233163.0,247374.0,324501.0,310290,0
B11,East,2029-11-06,178023.0,267402.0,293708.0,204329,0
B10,East,2029-11-07,422339.0,197217.0,435603.0,660725,0
B3,South,2029-11-08,228838.0,377766.0,760591.0,611663,0
B14,North,2029-11-09,,66442.0,751741.0,1036180,0
B16,West,2029-11-10,,121948.0,714908.0,914369,0
B10,East,2029-11-11,,294657.0,723526.0,593034,0
B29,West,2029-11-12,169501.0,327740.0,356837.0,198598,0
B10,West,2029-11-13,299329.0,115791.0,,779094,0
B12,East,2029-11-14,383134.0,82406.0,719676.0,1020404,0
B30,South,2029-11-15,327530.0,80524.0,762345.0,1009351,0
B41,West,2029-11-16,416862.0,194404.0,477169.0,699627,0
B1,South,2029-11-17,349569.0,150160.0,469289.0,668698,0
B5,East,2029-11-18,171635.0,186836.0,386869.0,371668,0
B20,North,2029-11-19,,198635.0,797518.0,823209,0
B8,North,2029-11-20,270935.0,207442.0,616968.0,680461,0
B43,West,2029-11-21,103634.0,307206.0,,104566,0
B12,East,2029-11-22,228734.0,84645.0,262040.0,406129,0
B1,South,2029-11-23,399132.0,424903.0,704788.0,679017,0
B20,West,2029-11-24,284856.0,309388.0,657864.0,633332,0
B28,East,2029-11-25,418481.0,439588.0,256815.0,235708,0
B43,East,2029-11-26,,276481.0,416741.0,408859,0
B37,South,2029-11-27,287919.0,297320.0,312789.0,303388,0
B47,West,2029-11-28,453359.0,125501.0,628906.0,956764,0
B37,East,2029-11-29,458797.0,157450.0,367644.0,668991,0
B12,East,2029-11-30,,235543.0,385102.0,267002,0
B37,East,2029-12-01,,281605.0,530048.0,590011,0
B49,South,2029-12-02,400988.0,319100.0,437469.0,519357,0
B49,West,2029-12-03,354128.0,447110.0,277088.0,184106,0
B44,West,2029-12-04,91505.0,240658.0,729896.0,580743,0
B28,West,2029-12-05,152478.0,56709.0,769955.0,865724,0
B47,West,2029-12-06,,252330.0,779835.0,640204,0
B15,North,2029-12-07,,,700812.0,750413,0
B6,North,2029-12-08,468680.0,317354.0,434907.0,586233,0
B44,West,2029-12-09,,404225.0,257560.0,279491,0
B20,South,2029-12-10,204721.0,209746.0,414601.0,409576,0
B50,North,2029-12-11,485281.0,140025.0,576606.0,921862,0
B14,East,2029-12-12,346902.0,191152.0,,540036,0
B2,North,2029-12-13,186668.0,224484.0,480141.0,442325,0
B9,East,2029-12-14,328518.0,,321266.0,223164,0
B37,West,2029-12-15,168686.0,,203679.0,142322,0
B20,North,2029-12-16,315919.0,361990.0,688241.0,642170,0
B26,South,2029-12-17,339532.0,105480.0,764596.0,998648,0
B29,North,2029-12-18,435944.0,282840.0,,559200,0
B1,North,2029-12-19,333173.0,355104.0,647154.0,625223,0
B35,North,2029-12-20,133981.0,274622.0,729983.0,589342,0
B6,West,2029-12-21,365783.0,387909.0,426812.0,404686,0
B37,South,2029-12-22,164010.0,,782787.0,789532,0
B5,North,2029-12-23,,350281.0,223382.0,330962,0
B33,South,2029-12-24,81105.0,,358539.0,186561,0
B49,West,2029-12-25,456884.0,158922.0,652532.0,950494,0
B14,East,2029-12-26,309021.0,161280.0,574612.0,722353,0
B12,North,2029-12-27,197032.0,,206764.0,57776,1
B42,South,2029-12-28,176519.0,396691.0,261836.0,41664,1
B20,South,2029-12-29,192429.0,244736.0,494067.0,441760,0
B50,West,2029-12-30,,352371.0,455033.0,517545,0
B24,North,2029-12-31,363940.0,203522.0,216292.0,376710,0
B43,East,2030-01-01,327948.0,124433.0,483083.0,686598,0
B34,South,2030-01-02,177732.0,113704.0,443772.0,507800,0
B25,North,2030-01-03,195698.0,46861.0,218800.0,367637,0
B50,East,2030-01-04,209204.0,278366.0,256440.0,187278,0
B29,South,2030-01-05,320095.0,364058.0,616462.0,572499,0
B39,South,2030-01-06,449665.0,,646021.0,991798,0
B31,East,2030-01-07,331209.0,381430.0,773936.0,723715,0
B47,East,2030-01-08,413647.0,101293.0,650067.0,962421,0
B43,West,2030-01-09,,253596.0,,457118,0
B50,North,2030-01-10,190202.0,108515.0,369573.0,451260,0
B23,North,2030-01-11,139360.0,309209.0,257207.0,87358,1
B44,West,2030-01-12,112287.0,208756.0,262157.0,165688,0
B38,South,2030-01-13,288009.0,128720.0,334288.0,493577,0
B20,East,2030-01-14,232774.0,204437.0,293778.0,322115,0
B23,East,2030-01-15,218065.0,361020.0,330016.0,187061,0
B45,East,2030-01-16,212947.0,228929.0,368204.0,352222,0
B16,South,2030-01-17,296356.0,176694.0,310573.0,430235,0
B50,East,2030-01-18,187126.0,385941.0,320730.0,121915,0
B42,East,2030-01-19,280881.0,281540.0,264186.0,263527,0
B8,West,2030-01-20,157357.0,131141.0,705349.0,731565,0
B50,South,2030-01-21,,286476.0,218781.0,424038,0
